G0400398	52.5	0.9986827568104371	19.333333333333332
G0400398	52.5	0.9986774826584248	19.0
G0400398	52.5	0.998680705741392	19.666666666666668
G0400398	52.5	0.998683733514424	17.833333333333332
G0400398	52.5	0.9986865659721915	21.5
G0400398	52.5	0.9986892031097084	11.0
G0400398	52.5	0.9986916449223328	24.333333333333332
G0400398	52.5	0.998693891405766	18.333333333333332
G0400398	52.5	0.9986959425560537	17.166666666666668
G0400398	52.5	0.998697798369585	22.666666666666668
G0400398	52.5	0.9986994588430929	18.166666666666668
G0400398	52.5	0.9987009239736545	14.833333333333334
G0400398	52.5	0.9987021937586903	16.333333333333332
G0400398	52.5	0.9987032681959653	25.0
G0400398	52.5	0.9987041472835877	21.5
G0400398	52.5	0.99870483102001	26.833333333333332
G0400398	52.5	0.9987053194040286	26.333333333333332
G0400398	52.5	0.9987056124347837	18.0
G0400398	52.5	0.9987057101117595	17.666666666666668
G0400398	52.5	0.9987056124347837	15.833333333333334
G0400398	52.5	0.9987053194040286	33.833333333333336
G0400398	52.5	0.99870483102001	17.666666666666668
G0400398	52.5	0.9987041472835877	27.666666666666668
G0400398	52.5	0.9987032681959653	18.833333333333332
G0400398	52.5	0.9987021937586903	18.833333333333332
G0400398	52.5	0.9987009239736545	28.166666666666668
G0400398	52.5	0.9986994588430929	5.666666666666667
G0400398	52.5	0.998697798369585	21.166666666666668
G0400398	52.5	0.9986959425560537	23.666666666666668
G0400398	52.5	0.998693891405766	19.166666666666668
G0400398	52.5	0.9986916449223328	18.333333333333332
G0400398	52.5	0.9986892031097084	14.166666666666666
G0400398	52.5	0.9986764083043703	27.666666666666668
G0400398	52.5	0.9986808034110599	13.666666666666666
G0400398	52.5	0.9986850032338912	18.333333333333332
G0400398	52.5	0.9986890077654722	11.5
G0400398	52.5	0.9986928169987545	17.666666666666668
G0400398	52.5	0.9986964309270326	13.666666666666666
G0400398	52.5	0.9986998495439454	20.5
G0400398	52.5	0.9987030728434755	16.0
G0400398	52.5	0.9987061008199487	12.0
G0400398	52.5	0.9987089334680349	14.666666666666666
G0400398	52.5	0.9987115707827474	11.833333333333334
G0400398	52.5	0.9987140127594438	14.0
G0400398	52.5	0.9987162593938254	0.6666666666666666
G0400398	52.5	0.9987183106819366	12.5
G0400398	52.5	0.9987201666201667	13.666666666666666
G0400398	52.5	0.9987218272052484	14.666666666666666
G0400398	52.5	0.9987232924342581	22.166666666666668
G0400398	52.5	0.9987245623046163	17.666666666666668
G0400398	52.5	0.9987256368140874	26.666666666666668
G0400398	52.5	0.9987265159607797	17.666666666666668
G0400398	52.5	0.9987271997431454	15.166666666666666
G0400398	52.5	0.9987276881599809	31.333333333333332
G0400398	52.5	0.998727981210426	11.666666666666666
G0400398	52.5	0.9987280788939651	16.666666666666668
G0400398	52.5	0.998727981210426	18.166666666666668
G0400398	52.5	0.9987276881599809	16.833333333333332
G0400398	52.5	0.9987271997431454	26.166666666666668
G0400398	52.5	0.9987265159607797	23.0
G0400398	52.5	0.9987256368140874	26.333333333333332
G0400398	52.5	0.9987245623046163	18.833333333333332
G0400398	52.5	0.9987232924342581	20.0
G0400398	52.5	0.9987218272052484	17.166666666666668
G0400398	52.5	0.9987201666201667	10.833333333333334
G0400398	52.5	0.9987183106819366	10.833333333333334
G0400398	52.5	0.9987162593938254	20.666666666666668
G0400398	52.5	0.9987140127594438	15.0
G0400398	52.5	0.9987115707827474	19.333333333333332
G0400398	52.5	0.9987089334680349	8.666666666666666
G0400398	52.5	0.9987061008199487	16.833333333333332
G0400398	52.5	0.9987030728434755	17.833333333333332
G0400398	52.5	0.9986998495439454	15.833333333333334
G0400398	52.5	0.9986958168643191	27.333333333333332
G0400398	52.5	0.9986915793641362	19.5
G0400398	52.5	0.9986747000362695	17.166666666666668
G0400398	52.5	0.9986795586399618	22.666666666666668
G0400398	52.5	0.9986842218674921	16.833333333333332
G0400398	52.5	0.9986892057508954	14.666666666666666
G0400398	52.5	0.998693994150395	14.0
G0400398	52.5	0.998698587057554	19.833333333333332
G0400398	52.5	0.9987029844642796	19.833333333333332
G0400398	52.5	0.9987071863628234	14.166666666666666
G0400398	52.5	0.9987111927457811	17.666666666666668
G0400398	52.5	0.998715003606093	8.5
G0400398	52.5	0.9987186189370435	14.333333333333334
G0400398	52.5	0.9987220387322618	11.666666666666666
G0400398	52.5	0.9987252629857215	17.0
G0400398	52.5	0.9987282916917404	14.833333333333334
G0400398	52.5	0.9987311248449809	19.333333333333332
G0400398	52.5	0.9987337624404503	9.0
G0400398	52.5	0.9987362044734999	11.833333333333334
G0400398	52.5	0.9987384509398263	8.333333333333334
G0400398	52.5	0.9987405018354699	14.333333333333334
G0400398	52.5	0.9987423571568165	12.333333333333334
G0400398	52.5	0.998744016900596	16.0
G0400398	52.5	0.9987454810638832	22.0
G0400398	52.5	0.9987467496440977	9.166666666666666
G0400398	52.5	0.9987478226390034	17.166666666666668
G0400398	52.5	0.9987487000467092	13.5
G0400398	52.5	0.998749381865669	13.0
G0400398	52.5	0.9987498680946807	22.5
G0400398	52.5	0.9987501587328874	18.0
G0400398	52.5	0.9987502537797768	13.833333333333334
G0400398	52.5	0.9987501532351816	17.666666666666668
G0400398	52.5	0.9987498570992787	13.666666666666666
G0400398	52.5	0.9987493653725903	16.666666666666668
G0400398	52.5	0.9987486780559831	11.5
G0400398	52.5	0.9987477951506682	19.833333333333332
G0400398	52.5	0.998746716658202	16.0
G0400398	52.5	0.9987454425804853	22.833333333333332
G0400398	52.5	0.9987439729197636	20.666666666666668
