1126.000000	1307.000000
1167.000000	1307.000000
1209.000000	1307.000000
1251.000000	1307.000000
1293.000000	1308.000000
1335.000000	1307.000000
1378.000000	1307.000000
1421.000000	1307.000000
1463.000000	1306.000000
1505.000000	1306.000000
1548.000000	1305.000000
1589.000000	1303.000000
1631.000000	1303.000000
1125.000000	1265.000000
1166.000000	1265.000000
1209.000000	1265.000000
1251.000000	1265.000000
1293.000000	1266.000000
1335.000000	1265.000000
1377.000000	1265.000000
1420.000000	1265.000000
1463.000000	1264.000000
1505.000000	1263.000000
1548.000000	1262.000000
1590.000000	1262.000000
1631.000000	1261.000000
1124.000000	1223.000000
1165.000000	1223.000000
1208.000000	1223.000000
1250.000000	1223.000000
1293.000000	1223.000000
1335.000000	1222.000000
1377.000000	1222.000000
1420.000000	1222.000000
1462.000000	1222.000000
1505.000000	1221.000000
1547.000000	1221.000000
1590.000000	1220.000000
1632.000000	1218.000000
1123.000000	1181.000000
1164.000000	1181.000000
1207.000000	1181.000000
1249.000000	1181.000000
1292.000000	1180.000000
1335.000000	1181.000000
1377.000000	1181.000000
1420.000000	1180.000000
1462.000000	1180.000000
1505.000000	1179.000000
1547.000000	1178.000000
1589.000000	1178.000000
1631.000000	1177.000000
1122.000000	1138.000000
1163.000000	1139.000000
1206.000000	1139.000000
1248.000000	1138.000000
1291.000000	1138.000000
1334.000000	1138.000000
1376.000000	1137.000000
1420.000000	1138.000000
1462.000000	1137.000000
1505.000000	1137.000000
1547.000000	1136.000000
1589.000000	1135.000000
1631.000000	1134.000000
1121.000000	1096.000000
1163.000000	1096.000000
1205.000000	1096.000000
1248.000000	1096.000000
1291.000000	1095.000000
1333.000000	1095.000000
1376.000000	1095.000000
1419.000000	1095.000000
1462.000000	1094.000000
1504.000000	1094.000000
1547.000000	1093.000000
1589.000000	1093.000000
1631.000000	1093.000000
1121.000000	1054.000000
1162.000000	1054.000000
1205.000000	1054.000000
1247.000000	1053.000000
1290.000000	1053.000000
1333.000000	1052.000000
1376.000000	1052.000000
1418.000000	1052.000000
1461.000000	1051.000000
1504.000000	1052.000000
1546.000000	1050.000000
1589.000000	1051.000000
1631.000000	1049.000000
1121.000000	1012.000000
1162.000000	1011.000000
1205.000000	1011.000000
1247.000000	1010.000000
1290.000000	1010.000000
1332.000000	1011.000000
1375.000000	1010.000000
1418.000000	1009.000000
1461.000000	1009.000000
1504.000000	1008.000000
1546.000000	1008.000000
1588.000000	1007.000000
1630.000000	1007.000000
1120.000000	969.000000
1162.000000	969.000000
1205.000000	968.000000
1248.000000	968.000000
1289.000000	968.000000
1333.000000	967.000000
1375.000000	967.000000
1418.000000	967.000000
1461.000000	966.000000
1503.000000	966.000000
1545.000000	965.000000
1587.000000	965.000000
1630.000000	964.000000
1120.000000	927.000000
1162.000000	926.000000
1205.000000	926.000000
1247.000000	925.000000
1290.000000	925.000000
1332.000000	924.000000
1375.000000	924.000000
1417.000000	924.000000
1460.000000	923.000000
1502.000000	922.000000
1545.000000	923.000000
1587.000000	922.000000
1629.000000	922.000000
1121.000000	885.000000
1162.000000	884.000000
1205.000000	884.000000
1247.000000	883.000000
1289.000000	883.000000
1332.000000	882.000000
1374.000000	882.000000
1417.000000	881.000000
1458.000000	881.000000
1501.000000	880.000000
1544.000000	880.000000
1587.000000	880.000000
1627.000000	880.000000
1121.000000	843.000000
1163.000000	842.000000
1205.000000	842.000000
1248.000000	841.000000
1289.000000	840.000000
1331.000000	840.000000
1374.000000	839.000000
1416.000000	839.000000
1459.000000	838.000000
1500.000000	838.000000
1543.000000	839.000000
1585.000000	838.000000
1626.000000	838.000000
