G0410532	2.5	1.5495262191691408	5.833333333333333
G0410532	2.5	1.679443603138478	11.333333333333334
G0410532	2.5	1.670864444595829	6.333333333333333
G0410532	2.5	1.6622678112651104	5.166666666666667
G0410532	2.5	1.6536549240218674	9.5
G0410532	2.5	1.6450270180058857	5.5
G0410532	2.5	1.6363853416097507	8.0
G0410532	2.5	1.6277311554385807	5.0
G0410532	2.5	1.6190657312430103	8.5
G0410532	2.5	1.6103903508275916	4.833333333333333
G0410532	2.5	1.601706304936887	8.5
G0410532	2.5	1.5930148921216156	5.666666666666667
G0410532	2.5	1.58431741758731	9.166666666666666
G0410532	2.5	1.5756151920279944	7.833333333333333
G0410532	2.5	1.5669095304474678	12.833333333333334
G0410532	2.5	1.5582017509708372	0.5
G0410532	2.5	1.5494931736489608	-0.16666666666666666
G0410532	2.5	1.5407851192585245	4.333333333333333
G0410532	2.5	1.5320789081004629	7.0
G0410532	2.5	1.5233758587994644	4.666666666666667
G0410532	2.5	1.5146772871072858	7.833333333333333
G0410532	2.5	1.505984504712583	6.0
G0410532	2.5	1.4972988180599482	3.5
G0410532	2.5	1.4886215271807959	4.5
G0410532	2.5	1.4799539245386855	8.166666666666666
G0410532	2.5	1.4712972938916284	9.333333333333334
G0410532	2.5	1.4626529091738276	8.333333333333334
G0410532	2.5	1.454022033399248	16.333333333333332
G0410532	2.5	1.445405917589295	8.333333333333334
G0410532	2.5	1.4368057997268107	4.666666666666667
G0410532	2.5	1.4282229037384653	7.333333333333333
G0410532	2.5	1.4196584385075246	10.5
G0410532	2.5	1.7320367914410897	9.5
G0410532	2.5	1.7235161795385758	10.5
G0410532	2.5	1.7149704837866613	4.833333333333333
G0410532	2.5	1.70640084676832	8.0
G0410532	2.5	1.6978084315393829	10.833333333333334
G0410532	2.5	1.6891944207966443	6.5
G0410532	2.5	1.6805600160050644	8.666666666666666
G0410532	2.5	1.671906436485417	5.333333333333333
G0410532	2.5	1.6632349184638762	8.166666666666666
G0410532	2.5	1.6545467140852064	6.0
G0410532	2.5	1.6458430903913368	6.166666666666667
G0410532	2.5	1.6371253282672598	15.833333333333334
G0410532	2.5	1.628394721356303	-3.8333333333333335
G0410532	2.5	1.619652574946976	3.3333333333333335
G0410532	2.5	1.6109002048336796	5.333333333333333
G0410532	2.5	1.6021389361537015	1.1666666666666667
G0410532	2.5	1.593370102203001	10.833333333333334
G0410532	2.5	1.5845950432333826	6.5
G0410532	2.5	1.5758151052337432	3.8333333333333335
G0410532	2.5	1.5670316386981304	2.3333333333333335
G0410532	2.5	1.558245997383422	6.0
G0410532	2.5	1.549459537059467	4.5
G0410532	2.5	1.5406736142545776	8.333333333333334
G0410532	2.5	1.5318895849992595	15.333333333333334
G0410532	2.5	1.5231088035710991	10.666666666666666
G0410532	2.5	1.5143326212437032	8.833333333333334
G0410532	2.5	1.5055623850425774	13.666666666666666
G0410532	2.5	1.4967994365108006	16.333333333333332
G0410532	2.5	1.4880451104873043	6.666666666666667
G0410532	2.5	1.4793007339005195	12.666666666666666
G0410532	2.5	1.4705676245800856	6.666666666666667
G0410532	2.5	1.4618470900892309	12.166666666666666
G0410532	2.5	1.4531404265803602	6.666666666666667
G0410532	2.5	1.4444489176762842	12.0
G0410532	2.5	1.4357738333794112	12.833333333333334
G0410532	2.5	1.4271164290111125	2.0
G0410532	2.5	1.4184779441833553	-2.6666666666666665
G0410532	2.5	1.4098596018045553	5.166666666666667
G0410532	2.5	1.4012626071214713	5.166666666666667
G0410532	2.5	1.3926881467988255	10.333333333333334
G0410532	2.5	1.3841373880381798	11.833333333333334
G0410532	2.5	1.3756114777374528	3.8333333333333335
G0410532	2.5	1.3671115416923083	6.166666666666667
G0410532	2.5	1.776444005870845	9.166666666666666
G0410532	2.5	1.7678879089868211	2.5
G0410532	2.5	1.759297056048308	5.0
G0410532	2.5	1.7507192372903937	10.333333333333334
G0410532	2.5	1.7421813450856907	3.3333333333333335
G0410532	2.5	1.7336154382421203	9.666666666666666
G0410532	2.5	1.7250226417175634	2.8333333333333335
G0410532	2.5	1.7164041034229516	7.333333333333333
G0410532	2.5	1.7077609934496183	5.0
G0410532	2.5	1.6990945032509315	5.666666666666667
G0410532	2.5	1.6904058447792882	8.5
G0410532	2.5	1.6816962495797259	8.5
G0410532	2.5	1.672966967841564	11.333333333333334
G0410532	2.5	1.6642192674096505	13.833333333333334
G0410532	2.5	1.6554544327569531	8.5
G0410532	2.5	1.6466737639203834	8.833333333333334
G0410532	2.5	1.6378785754018945	4.166666666666667
G0410532	2.5	1.6290701950370265	7.5
